location,ticket_number,issued_date,description,status,dayofweek,hourofday,lat,lon,count,amount
600 STATE ST S,231500813,2023/02/06 10:06:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Monday,10,43.0415743,-76.1723785,1,25
600 STATE ST S,231500815,2023/02/06 10:06:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Monday,10,43.0415743,-76.1723785,1,25
600 STATE ST S,384655D,2023/02/08 15:45:00+00,LIMITED PARKING ONLY 9 AM-6 PM CO15-365,Paid In Full,Wednesday,15,43.0415743,-76.1723785,1,25
600 STATE ST S,375318D,2023/02/08 09:28:00+00,LIMITED PARKING ONLY 9 AM-6 PM CO15-365,Adjudication Pending ,Wednesday,9,43.0415743,-76.1723785,1,25
600 STATE ST S,375320D,2023/02/08 13:38:00+00,LIMITED PARKING ONLY 9 AM-6 PM CO15-365,Paid In Full,Wednesday,13,43.0415743,-76.1723785,1,25
600 STATE ST S,375449D,2023/02/09 08:30:00+00,NO PARKING ANY TIME CO15-316 (A)14,Paid In Full,Thursday,8,43.0415743,-76.1723785,1,25
600 STATE ST S,408388D,2023/02/13 09:04:00+00,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Monday,9,43.0415743,-76.1723785,1,25
600 STATE ST S,408257D,2023/02/15 11:31:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Adjudication Pending ,Wednesday,11,43.0415743,-76.1723785,1,25
600 STATE ST S,231501246,2023/02/21 09:26:00+00,PARKED IN LOADING ZONE/ALL CO15-329,Third Notice,Tuesday,9,43.0415743,-76.1723785,1,25
600 STATE ST S,231501247,2023/02/21 09:27:00+00,PARKED IN LOADING ZONE/ALL CO15-329,Third Notice,Tuesday,9,43.0415743,-76.1723785,1,25
600 STATE ST S,408469D,2023/02/15 09:05:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Wednesday,9,43.0415743,-76.1723785,1,25
600 STATE ST S,408470D,2023/02/15 09:07:00+00,PARKED IN LOADING ZONE/ALL CO15-329,Third Notice,Wednesday,9,43.0415743,-76.1723785,1,25
600 STATE ST S,408471D,2023/02/15 09:09:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Third Notice,Wednesday,9,43.0415743,-76.1723785,1,100
600 STATE ST S,408396D,2023/02/13 09:57:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Third Notice,Monday,9,43.0415743,-76.1723785,1,25
600 STATE ST S,415919D,2023/02/23 11:42:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Adjudication Pending ,Thursday,11,43.0415743,-76.1723785,1,25
600 STATE ST S,230100809,2023/03/06 10:23:00+00,NO PERMIT/ALL TIMES CO15-365,Void Approved,Monday,10,43.0415743,-76.1723785,1,0
600 STATE ST S,230100808,2023/03/06 10:22:00+00,NO PERMIT/ALL TIMES CO15-365,Paid In Full,Monday,10,43.0415743,-76.1723785,1,25
600 STATE ST S,230100810,2023/03/06 10:24:00+00,NO PERMIT/ALL TIMES CO15-365,Paid In Full,Monday,10,43.0415743,-76.1723785,1,25
600 STATE ST S,230100811,2023/03/06 10:25:00+00,NO PERMIT/ALL TIMES CO15-365,Paid In Full,Monday,10,43.0415743,-76.1723785,1,25
600 STATE ST S,415803D,2023/02/22 09:16:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Adjudication Pending ,Wednesday,9,43.0415743,-76.1723785,1,25
600 STATE ST S,415804D,2023/02/22 09:17:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Wednesday,9,43.0415743,-76.1723785,1,25
600 STATE ST S,408256D,2023/02/15 11:29:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Third Notice,Wednesday,11,43.0415743,-76.1723785,1,25
600 STATE ST S,408270D,2023/02/16 09:16:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Third Notice,Thursday,9,43.0415743,-76.1723785,1,25
600 STATE ST S,408279D,2023/02/16 10:19:00+00,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,Thursday,10,43.0415743,-76.1723785,1,25
600 STATE ST S,230100867,2023/03/09 09:47:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Adjudication Pending ,Thursday,9,43.0415743,-76.1723785,1,25
600 STATE ST S,230100868,2023/03/09 09:49:00+00,NO PERMIT/ALL TIMES CO15-365,Second Notice,Thursday,9,43.0415743,-76.1723785,1,25
600 STATE ST S,230100869,2023/03/09 09:50:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Thursday,9,43.0415743,-76.1723785,1,25
600 STATE ST S,230100870,2023/03/09 09:50:00+00,NO PERMIT/ALL TIMES CO15-365,Second Notice,Thursday,9,43.0415743,-76.1723785,1,25
600 STATE ST S,230100871,2023/03/09 09:52:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Thursday,9,43.0415743,-76.1723785,1,25
600 STATE ST S,375451D,2023/03/02 08:30:00+00,NO PARKING ANY TIME CO15-316 (A)14,Issued,Thursday,8,43.0415743,-76.1723785,1,25
600 STATE ST S,375450D,2023/02/24 09:45:00+00,NO PARKING ANY TIME CO15-316 (A)14,Paid In Full,Friday,9,43.0415743,-76.1723785,1,25
600 STATE ST S,230100906,2023/03/10 10:08:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Friday,10,43.0415743,-76.1723785,1,25
600 STATE ST S,230100908,2023/03/10 10:12:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Second Notice,Friday,10,43.0415743,-76.1723785,1,25
600 STATE ST S,230100907,2023/03/10 10:12:00+00,NO PERMIT/ALL TIMES CO15-365,Second Notice,Friday,10,43.0415743,-76.1723785,1,25
600 STATE ST S,230100909,2023/03/10 10:55:00+00,NO PERMIT/ALL TIMES CO15-365,Paid In Full,Friday,10,43.0415743,-76.1723785,1,25
600 STATE ST S,230100916,2023/03/13 09:44:00+00,NO PERMIT/ALL TIMES CO15-365,Second Notice,Monday,9,43.0415743,-76.1723785,1,25
600 STATE ST S,230100917,2023/03/13 09:44:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,Monday,9,43.0415743,-76.1723785,1,25
600 STATE ST S,230100918,2023/03/13 09:45:00+00,FIRE HYDRANT/ALL TIMES CO15-316 (A)4,Second Notice,Monday,9,43.0415743,-76.1723785,1,60
600 STATE ST S,408455D,2023/02/13 13:07:00+00,PARKED IN LOADING ZONE/ALL CO15-329,Second Notice,Monday,13,43.0415743,-76.1723785,1,25
600 STATE ST S,230901006,2023/03/13 13:47:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Adjudication Pending ,Monday,13,43.0415743,-76.1723785,1,25
600 STATE ST S,230100931,2023/03/13 13:47:00+00,NO PERMIT/ALL TIMES CO15-365,Second Notice,Monday,13,43.0415743,-76.1723785,1,25
600 STATE ST S,230100940,2023/03/15 09:40:00+00,NO PERMIT/ALL TIMES CO15-365,Second Notice,Wednesday,9,43.0415743,-76.1723785,1,25
600 STATE ST S,230100952,2023/03/16 09:45:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Issued,Thursday,9,43.0415743,-76.1723785,1,25
600 STATE ST S,230100953,2023/03/16 09:45:00+00,PARKED IN LOADING ZONE/ALL CO15-329,Issued,Thursday,9,43.0415743,-76.1723785,1,25
600 STATE ST S,230901044,2023/03/16 14:05:00+00,NO PERMIT/ALL TIMES CO15-365,Issued,Thursday,14,43.0415743,-76.1723785,1,25
600 STATE ST S,230100971,2023/03/16 14:05:00+00,PARKED IN LOADING ZONE/ALL CO15-329,Issued,Thursday,14,43.0415743,-76.1723785,1,25
600 STATE ST S,230100972,2023/03/16 14:06:00+00,PARKED IN LOADING ZONE/ALL CO15-329,Issued,Thursday,14,43.0415743,-76.1723785,1,25
600 STATE ST S,230100973,2023/03/16 14:06:00+00,PARKED IN LOADING ZONE/ALL CO15-329,Issued,Thursday,14,43.0415743,-76.1723785,1,25
600 STATE ST S,230901045,2023/03/16 14:07:00+00,BUS STOP ONLY CO15-334,Issued,Thursday,14,43.0415743,-76.1723785,1,60
600 STATE ST S,231501868,2023/03/20 09:18:00+00,PARKED IN LOADING ZONE/ALL CO15-329,Issued,Monday,9,43.0415743,-76.1723785,1,25
600 STATE ST S,231501869,2023/03/20 09:21:00+00,PARKED IN LOADING ZONE/ALL CO15-329,Issued,Monday,9,43.0415743,-76.1723785,1,25
600 STATE ST S,231501903,2023/03/20 11:46:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Issued,Monday,11,43.0415743,-76.1723785,1,25
600 STATE ST S,231501910,2023/03/21 09:17:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Issued,Tuesday,9,43.0415743,-76.1723785,1,25
600 STATE ST S,231501911,2023/03/21 09:17:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Issued,Tuesday,9,43.0415743,-76.1723785,1,25
600 STATE ST S,231501913,2023/03/21 09:19:00+00,FIRE HYDRANT/ALL TIMES CO15-316 (A)4,Issued,Tuesday,9,43.0415743,-76.1723785,1,60
600 STATE ST S,231501912,2023/03/21 09:18:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Issued,Tuesday,9,43.0415743,-76.1723785,1,25
600 STATE ST S,231501914,2023/03/21 09:21:00+00,PARKED IN LOADING ZONE/ALL CO15-329,Issued,Tuesday,9,43.0415743,-76.1723785,1,25
600 STATE ST S,231501933,2023/03/21 10:49:00+00,PARKED IN LOADING ZONE/ALL CO15-329,Issued,Tuesday,10,43.0415743,-76.1723785,1,25
600 STATE ST S,231501950,2023/03/22 09:40:00+00,PARKED IN LOADING ZONE/ALL CO15-329,Issued,Wednesday,9,43.0415743,-76.1723785,1,25
600 STATE ST S,231501952,2023/03/22 09:42:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Issued,Wednesday,9,43.0415743,-76.1723785,1,100
600 STATE ST S,231501951,2023/03/22 09:41:00+00,PARKED IN LOADING ZONE/ALL CO15-329,Issued,Wednesday,9,43.0415743,-76.1723785,1,25
600 STATE ST S,231501953,2023/03/22 09:42:00+00,NONE/ONE LICENSE PLATE/ALL VTL402-1,Issued,Wednesday,9,43.0415743,-76.1723785,1,25
600 STATE ST S,231501980,2023/03/22 10:50:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.0415743,-76.1723785,1,25
600 STATE ST S,231501983,2023/03/22 10:54:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Issued,Wednesday,10,43.0415743,-76.1723785,1,25
600 STATE ST S,231501981,2023/03/22 10:51:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.0415743,-76.1723785,1,25
600 STATE ST S,231501982,2023/03/22 10:52:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Wednesday,10,43.0415743,-76.1723785,1,25
600 STATE ST S,231501984,2023/03/22 10:54:00+00,PARKED IN LOADING ZONE/ALL CO15-329,Issued,Wednesday,10,43.0415743,-76.1723785,1,25
600 STATE ST S,375452D,2023/03/23 08:30:00+00,NO PARKING ANY TIME CO15-316 (A)14,Issued,Thursday,8,43.0415743,-76.1723785,1,25
600 STATE ST S,231502005,2023/03/23 09:22:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Thursday,9,43.0415743,-76.1723785,1,25
600 STATE ST S,231502006,2023/03/23 09:23:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Issued,Thursday,9,43.0415743,-76.1723785,1,25
600 STATE ST S,231502007,2023/03/23 09:26:00+00,PARKED IN LOADING ZONE/ALL CO15-329,Issued,Thursday,9,43.0415743,-76.1723785,1,25
600 STATE ST S,231502008,2023/03/23 09:28:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Thursday,9,43.0415743,-76.1723785,1,25
600 STATE ST S,231502009,2023/03/23 09:29:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,Thursday,9,43.0415743,-76.1723785,1,25
700 IRVING AVE,23500030,2023/01/03 13:28:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Fourth Notice,Tuesday,13,43.0424791,-76.1383985,1,25
700 IRVING AVE,23500031,2023/01/03 13:29:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Tuesday,13,43.0424791,-76.1383985,1,25
700 IRVING AVE,23500032,2023/01/03 13:30:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Tuesday,13,43.0424791,-76.1383985,1,25
700 IRVING AVE,23500033,2023/01/03 13:33:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Tuesday,13,43.0424791,-76.1383985,1,25
700 IRVING AVE,23500034,2023/01/03 13:34:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Tuesday,13,43.0424791,-76.1383985,1,25
700 IRVING AVE,23500035,2023/01/03 13:34:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Fourth Notice,Tuesday,13,43.0424791,-76.1383985,1,25
700 IRVING AVE,23500036,2023/01/03 13:36:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Issued,Tuesday,13,43.0424791,-76.1383985,1,25
700 IRVING AVE,23500038,2023/01/03 13:38:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Tuesday,13,43.0424791,-76.1383985,1,25
700 IRVING AVE,23500037,2023/01/03 13:36:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Issued,Tuesday,13,43.0424791,-76.1383985,1,25
700 IRVING AVE,23500039,2023/01/03 13:40:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Tuesday,13,43.0424791,-76.1383985,1,25
700 IRVING AVE,23500040,2023/01/03 13:41:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Tuesday,13,43.0424791,-76.1383985,1,25
700 IRVING AVE,230700049,2023/01/05 10:50:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Thursday,10,43.0424791,-76.1383985,1,25
700 IRVING AVE,230700052,2023/01/05 10:53:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Thursday,10,43.0424791,-76.1383985,1,25
700 IRVING AVE,230700050,2023/01/05 10:52:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Thursday,10,43.0424791,-76.1383985,1,25
700 IRVING AVE,230700051,2023/01/05 10:53:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Thursday,10,43.0424791,-76.1383985,1,25
700 IRVING AVE,230700204,2023/01/13 09:36:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Friday,9,43.0424791,-76.1383985,1,25
700 IRVING AVE,230700210,2023/01/13 09:55:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Friday,9,43.0424791,-76.1383985,1,25
700 IRVING AVE,230700211,2023/01/13 09:57:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Fourth Notice,Friday,9,43.0424791,-76.1383985,1,25
700 IRVING AVE,230700206,2023/01/13 09:38:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Friday,9,43.0424791,-76.1383985,1,25
700 IRVING AVE,230700205,2023/01/13 09:38:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Friday,9,43.0424791,-76.1383985,1,25
700 IRVING AVE,231500459,2023/01/19 11:00:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Thursday,11,43.0424791,-76.1383985,1,25
700 IRVING AVE,230100004,2023/01/24 10:32:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Tuesday,10,43.0424791,-76.1383985,1,25
700 IRVING AVE,230100003,2023/01/24 10:31:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Fourth Notice,Tuesday,10,43.0424791,-76.1383985,1,25
700 IRVING AVE,230100006,2023/01/24 10:34:00+00,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Third Notice,Tuesday,10,43.0424791,-76.1383985,1,25
700 IRVING AVE,230100005,2023/01/24 10:33:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Fourth Notice,Tuesday,10,43.0424791,-76.1383985,1,25
700 IRVING AVE,230100007,2023/01/24 10:35:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Third Notice,Tuesday,10,43.0424791,-76.1383985,1,25
700 IRVING AVE,230100008,2023/01/24 10:38:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Adjudication Approved,Tuesday,10,43.0424791,-76.1383985,1,0
700 IRVING AVE,230100009,2023/01/24 10:39:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Fourth Notice,Tuesday,10,43.0424791,-76.1383985,1,25
700 IRVING AVE,230100010,2023/01/24 10:41:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Tuesday,10,43.0424791,-76.1383985,1,25
700 IRVING AVE,230100011,2023/01/24 10:46:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Tuesday,10,43.0424791,-76.1383985,1,25
700 IRVING AVE,230100012,2023/01/24 10:49:00+00,NONE/ONE LICENSE PLATE/ALL VTL402-1,Paid In Full,Tuesday,10,43.0424791,-76.1383985,1,25
700 IRVING AVE,230100013,2023/01/24 10:49:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Tuesday,10,43.0424791,-76.1383985,1,25
700 IRVING AVE,230100014,2023/01/24 10:50:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Tuesday,10,43.0424791,-76.1383985,1,25
700 IRVING AVE,230100070,2023/01/26 09:29:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Adjudication Pending ,Thursday,9,43.0424791,-76.1383985,1,25
700 IRVING AVE,230100071,2023/01/26 09:30:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Fourth Notice,Thursday,9,43.0424791,-76.1383985,1,25
700 IRVING AVE,230100072,2023/01/26 09:32:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Thursday,9,43.0424791,-76.1383985,1,25
700 IRVING AVE,230100073,2023/01/26 09:35:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Fourth Notice,Thursday,9,43.0424791,-76.1383985,1,25
700 IRVING AVE,230100074,2023/01/26 09:36:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Thursday,9,43.0424791,-76.1383985,1,25
700 IRVING AVE,230100078,2023/01/26 09:48:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Thursday,9,43.0424791,-76.1383985,1,25
700 IRVING AVE,230100079,2023/01/26 09:52:00+00,NONE/ONE LICENSE PLATE/ALL VTL402-1,Fourth Notice,Thursday,9,43.0424791,-76.1383985,1,25
700 IRVING AVE,230100080,2023/01/26 09:52:00+00,NO PARKING ANY TIME CO15-316 (A)14,Fourth Notice,Thursday,9,43.0424791,-76.1383985,1,25
700 IRVING AVE,230100081,2023/01/26 09:53:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Adjudication Pending ,Thursday,9,43.0424791,-76.1383985,1,25
700 IRVING AVE,230100112,2023/01/27 09:39:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Friday,9,43.0424791,-76.1383985,1,60
700 IRVING AVE,230100113,2023/01/27 09:39:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Friday,9,43.0424791,-76.1383985,1,25
700 IRVING AVE,230100114,2023/01/27 09:40:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Fourth Notice,Friday,9,43.0424791,-76.1383985,1,25
700 IRVING AVE,230100116,2023/01/27 09:42:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Friday,9,43.0424791,-76.1383985,1,25
700 IRVING AVE,230100115,2023/01/27 09:41:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Fourth Notice,Friday,9,43.0424791,-76.1383985,1,25
700 IRVING AVE,230100117,2023/01/27 09:44:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Friday,9,43.0424791,-76.1383985,1,25
700 IRVING AVE,230100120,2023/01/27 09:46:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Fourth Notice,Friday,9,43.0424791,-76.1383985,1,25
700 IRVING AVE,230100118,2023/01/27 09:45:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Third Notice,Friday,9,43.0424791,-76.1383985,1,25
700 IRVING AVE,230100119,2023/01/27 09:46:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Fourth Notice,Friday,9,43.0424791,-76.1383985,1,25
700 IRVING AVE,230100121,2023/01/27 09:47:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Fourth Notice,Friday,9,43.0424791,-76.1383985,1,25
700 IRVING AVE,230100122,2023/01/27 09:48:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Friday,9,43.0424791,-76.1383985,1,25
700 IRVING AVE,230100123,2023/01/27 09:49:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Friday,9,43.0424791,-76.1383985,1,25
700 IRVING AVE,230100124,2023/01/27 09:50:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Adjudication Denied,Friday,9,43.0424791,-76.1383985,1,25
700 IRVING AVE,23500721,2023/01/30 10:52:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Third Notice,Monday,10,43.0424791,-76.1383985,1,25
700 IRVING AVE,23500722,2023/01/30 10:53:00+00,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,Monday,10,43.0424791,-76.1383985,1,25
700 IRVING AVE,23500723,2023/01/30 10:55:00+00,NO PARKING ANY TIME CO15-316 (A)14,Paid In Full,Monday,10,43.0424791,-76.1383985,1,25
700 IRVING AVE,23500799,2023/02/01 10:42:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Adjudication Approved,Wednesday,10,43.0424791,-76.1383985,1,0
700 IRVING AVE,23500801,2023/02/01 10:46:00+00,NONE/ONE LICENSE PLATE/ALL VTL402-1,Paid In Full,Wednesday,10,43.0424791,-76.1383985,1,25
700 IRVING AVE,23500800,2023/02/01 10:44:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Wednesday,10,43.0424791,-76.1383985,1,25
700 IRVING AVE,23500802,2023/02/01 10:48:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Wednesday,10,43.0424791,-76.1383985,1,25
700 IRVING AVE,23500803,2023/02/01 10:49:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Wednesday,10,43.0424791,-76.1383985,1,25
700 IRVING AVE,23500804,2023/02/01 10:56:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Third Notice,Wednesday,10,43.0424791,-76.1383985,1,25
700 IRVING AVE,23500844,2023/02/02 10:59:00+00,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,Thursday,10,43.0424791,-76.1383985,1,25
700 IRVING AVE,23500845,2023/02/02 11:01:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Third Notice,Thursday,11,43.0424791,-76.1383985,1,25
700 IRVING AVE,23500847,2023/02/02 11:06:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Third Notice,Thursday,11,43.0424791,-76.1383985,1,25
700 IRVING AVE,23500846,2023/02/02 11:03:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Third Notice,Thursday,11,43.0424791,-76.1383985,1,25
700 IRVING AVE,231500870,2023/02/07 10:19:00+00,NO PARKING ANY TIME CO15-316 (A)14,Paid In Full,Tuesday,10,43.0424791,-76.1383985,1,25
700 IRVING AVE,231500871,2023/02/07 10:27:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Tuesday,10,43.0424791,-76.1383985,1,25
700 IRVING AVE,231500887,2023/02/07 11:33:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Tuesday,11,43.0424791,-76.1383985,1,25
700 IRVING AVE,231500948,2023/02/09 10:56:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Thursday,10,43.0424791,-76.1383985,1,25
700 IRVING AVE,231500949,2023/02/09 10:58:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Adjudication Pending ,Thursday,10,43.0424791,-76.1383985,1,25
700 IRVING AVE,231500951,2023/02/09 11:08:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Third Notice,Thursday,11,43.0424791,-76.1383985,1,25
700 IRVING AVE,231500952,2023/02/09 11:08:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Third Notice,Thursday,11,43.0424791,-76.1383985,1,25
700 IRVING AVE,231500962,2023/02/10 10:04:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Friday,10,43.0424791,-76.1383985,1,25
700 IRVING AVE,231500965,2023/02/10 10:17:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Friday,10,43.0424791,-76.1383985,1,25
700 IRVING AVE,231500966,2023/02/10 10:19:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Third Notice,Friday,10,43.0424791,-76.1383985,1,25
700 IRVING AVE,360047D,2023/02/07 07:21:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Adjudication Pending ,Tuesday,7,43.0424791,-76.1383985,1,60
700 IRVING AVE,360045D,2023/02/07 07:19:00+00,PRKD 12 IN FROM CURB/ALL CO15-301,Adjudication Pending ,Tuesday,7,43.0424791,-76.1383985,1,25
700 IRVING AVE,360046D,2023/02/07 07:21:00+00,NO PARKING ANY TIME CO15-316 (A)14,Paid In Full,Tuesday,7,43.0424791,-76.1383985,1,25
700 IRVING AVE,231501017,2023/02/13 11:18:00+00,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,Monday,11,43.0424791,-76.1383985,1,25
700 IRVING AVE,231501018,2023/02/13 11:20:00+00,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Third Notice,Monday,11,43.0424791,-76.1383985,1,25
700 IRVING AVE,231501019,2023/02/13 11:21:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Monday,11,43.0424791,-76.1383985,1,25
700 IRVING AVE,23501160,2023/02/22 09:58:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Wednesday,9,43.0424791,-76.1383985,1,25
700 IRVING AVE,23501161,2023/02/22 10:03:00+00,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,Wednesday,10,43.0424791,-76.1383985,1,25
700 IRVING AVE,23501162,2023/02/22 10:06:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Third Notice,Wednesday,10,43.0424791,-76.1383985,1,25
700 IRVING AVE,23501163,2023/02/22 10:06:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,Wednesday,10,43.0424791,-76.1383985,1,25
